id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,__extra_
basic-attention-token,Basic Attention Token,BAT,52,0.328114,0.00003115,3399560.0,328114000.0,1000000000.0,1500000000.0,,-0.44,-11.22,-9.3,1520409850,
syscoin,Syscoin,SYS,53,0.616935,0.00005856,1685630.0,327851018.0,531419060.0,531419060.0,888000000.0,-0.53,-8.51,-5.22,1520409843,
hshare,Hshare,HSR,54,7.60997,0.00072238,28336300.0,325001074.0,42707274.0,42707274.0,84000000.0,-0.43,-13.63,-23.59,1520409852,
dragonchain,Dragonchain,DRGN,55,1.36162,0.00012925,2623200.0,324640082.0,238421940.0,433494437.0,,-1.66,-14.46,2.46,1520409856,
gas,Gas,GAS,56,32.2382,0.0030602,4489060.0,318059397.0,9865917.0,15966720.0,100000000.0,0.02,-3.45,-21.48,1520409852,
ethos,Ethos,ETHOS,57,4.13227,0.00039225,3290530.0,313258997.0,75807969.0,222295208.0,,-0.67,-7.19,1.45,1520409852,
digibyte,DigiByte,DGB,58,0.030953,0.00000294,3242810.0,307597322.0,9937560882.0,9937560882.0,21000000000.0,0.87,-8.46,-12.65,1520409841,
kucoin-shares,KuCoin Shares,KCS,59,3.34096,0.00031714,1136040.0,304171275.0,91043076.0,181043076.0,,0.85,-9.21,-23.49,1520409854,
zilliqa,Zilliqa,ZIL,60,0.0459135,0.00000436,15601700.0,302147297.0,6580794255.0,12600000000.0,,-0.58,-11.67,-9.86,1520409859,
pivx,PIVX,PIVX,61,5.37929,0.00051063,2287540.0,299687358.0,55711322.0,55711322.0,,-0.7,-8.1,-4.43,1520409856,
monacoin,MonaCoin,MONA,62,4.7998,0.00045562,2944060.0,277873261.0,57892675.0,57892675.0,,-1.31,-9.4,-14.59,1520409842,
aion,Aion,AION,63,2.85192,0.00027072,2612220.0,274224380.0,96154303.0,465934587.0,,-0.14,-9.54,-2.44,1520409855,
aelf,aelf,ELF,64,1.06325,0.00010093,15808800.0,265812500.0,250000000.0,280000000.0,1000000000.0,-1.51,-8.4,-9.01,1520409857,
factom,Factom,FCT,65,30.2501,0.00287148,1679310.0,264540210.0,8745102.0,8745102.0,,0.7,-8.93,-11.36,1520409845,
byteball,Byteball Bytes,GBYTE,66,402.683,0.0382246,807025.0,259819952.0,645222.0,1000000.0,,-0.48,-9.28,-2.29,1520409848,
qash,QASH,QASH,67,0.740467,0.00007029,4259030.0,259163450.0,350000000.0,1000000000.0,,-1.51,-8.13,-11.07,1520409856,
loopring,Loopring,LRC,68,0.451886,0.00004290,2976200.0,256789481.0,568261642.0,1374956262.0,,-0.89,-12.88,-24.35,1520409852,
particl,Particl,PART,69,28.6599,0.00272053,578464.0,254855332.0,8892401.0,8892401.0,,-0.37,-6.59,31.2,1520409852,
funfair,FunFair,FUN,70,0.0529952,0.00000503,2245820.0,244046854.0,4605074689.0,10999873621.0,,-0.85,-15.0,2.64,1520409851,
nebulas-token,Nebulas,NAS,71,6.65427,0.00063165,7785900.0,236226585.0,35500000.0,100000000.0,100000000.0,-1.97,-12.87,-21.3,1520409852,
kyber-network,Kyber Network,KNC,72,1.7157,0.00016286,6298420.0,230131468.0,134132697.0,215625349.0,,-0.44,-11.86,-11.77,1520409853,
revain,Revain,R,73,1.2299,0.00011675,6137240.0,226855055.0,184450000.0,484450000.0,484450000.0,-0.73,-12.59,-48.63,1520409855,
reddcoin,ReddCoin,RDD,74,0.00748422,0.00000071,5533500.0,215352082.0,28774151777.0,28774151777.0,,-0.36,-12.35,-16.63,1520409841,
iconomi,Iconomi,ICN,75,2.12568,0.00020178,21391100.0,212006155.0,99735687.0,99735687.0,,-3.59,25.66,46.7,1520409848,
gxshares,GXShares,GXS,76,3.47202,0.00032958,5804390.0,208321200.0,60000000.0,100000000.0,100000000.0,-0.28,-6.83,-16.02,1520409850,
kin,Kin,KIN,77,0.000273704,0.00000003,276520.0,206946927.0,756097560976,10000000000000,,-0.09,-3.23,-7.76,1520409853,
zcoin,ZCoin,XZC,78,47.4237,0.00450169,4225620.0,201761845.0,4254452.0,4254452.0,21400000.0,1.05,-6.34,-9.91,1520409847,
nexus,Nexus,NXS,79,3.56235,0.00033815,51680200.0,199493457.0,56000521.0,56000521.0,,-1.27,10.14,100.66,1520409843,
salt,SALT,SALT,80,3.66751,0.00034814,3783380.0,198872914.0,54225596.0,120000000.0,,-1.91,-10.36,-12.12,1520409854,
iostoken,IOStoken,IOST,81,0.0290691,0.00000276,33071600.0,197498661.0,6794109922.0,21000000000.0,,-1.52,-14.86,-18.96,1520409858,
dent,Dent,DENT,82,0.0180495,0.00000171,2241130.0,191591128.0,10614760961.0,100000000000,,-2.18,-13.08,-30.47,1520409852,
neblio,Neblio,NEBL,83,14.8316,0.00140789,6966510.0,191044651.0,12880920.0,13631499.0,,-1.3,-12.33,-13.25,1520409853,
chainlink,ChainLink,LINK,84,0.543106,0.00005155,3588900.0,190087100.0,350000000.0,1000000000.0,,-1.27,-5.58,-24.04,1520409853,
blocknet,Blocknet,BLOCK,85,37.1762,0.00352894,1771810.0,187504163.0,5043661.0,5043661.0,,1.08,-7.16,12.11,1520409843,
polymath-network,Polymath,POLY,86,0.776922,0.00007375,1191200.0,186461086.0,239999750.0,1000000000.0,,-1.06,-5.52,-33.63,1520409859,
dentacoin,Dentacoin,DCN,87,0.000568005,0.00000005,143663.0,184730342.0,325226613094,1963173416169,8000000000000,-0.64,-4.54,-23.67,1520409852,
power-ledger,Power Ledger,POWR,88,0.498823,0.00004735,3829470.0,181537973.0,363932644.0,1000000000.0,,-0.67,-11.29,-15.5,1520409855,
bancor,Bancor,BNT,89,4.54225,0.00043117,5934800.0,178819491.0,39368042.0,74621946.0,,-0.5,-6.35,-10.45,1520409850,
nxt,Nxt,NXT,90,0.176917,0.00001679,3362910.0,176740073.0,998999942.0,998999942.0,1000000000.0,0.05,-7.99,-14.55,1520409841,
tenx,TenX,PAY,91,1.61877,0.00015366,2476730.0,169422589.0,104661310.0,205218256.0,,-0.67,-8.03,1.82,1520409851,
cindicator,Cindicator,CND,92,0.113581,0.00001078,2049740.0,164235467.0,1445976590.0,2000000005.0,,0.16,-8.98,-14.53,1520409854,
request-network,Request Network,REQ,93,0.255822,0.00002428,2600570.0,164147034.0,641645496.0,999999999.0,,-1.62,-10.34,-14.14,1520409854,
maidsafecoin,MaidSafeCoin,MAID,94,0.360739,0.00003424,2748300.0,163253305.0,452552412.0,452552412.0,,0.24,-6.34,-4.61,1520409842,
enigma-project,Enigma,ENG,95,2.14579,0.00020369,5057560.0,160582708.0,74836171.0,150000000.0,,-0.92,-13.99,-19.09,1520409854,
smartcash,SmartCash,SMART,96,0.206417,0.00001959,146229.0,158676393.0,768717660.0,1369761939.0,5000000000.0,-0.81,-9.8,-2.44,1520409851,
emercoin,Emercoin,EMC,97,3.82518,0.0003631,794696.0,158563881.0,41452659.0,41452659.0,,1.0,-10.36,0.54,1520409843,
pillar,Pillar,PLR,98,0.691143,0.00006561,328056.0,157155413.0,227384800.0,800000000.0,,3.39,-9.07,-20.07,1520409851,
singularitynet,SingularityNET,AGI,99,0.322876,0.00003065,411095.0,149000751.0,461479799.0,1000000000.0,,-0.92,-9.67,-6.39,1520409859,
gnosis-gno,Gnosis,GNO,100,128.692,0.0122161,494360.0,142151896.0,1104590.0,10000000.0,,-0.67,-6.71,-3.3,1520409849,
